Depth,Water Pressure,Speed,Battery Voltage,RPM,Leak Status,Temperature
-1.7038314661755398,-0.7377590248540087,0.15624254003140794,3,71,False,19.21873807888913
-1.7011139919404596,-0.736582358510219,1.282077705097553,3,72,False,19.21873807888913
-1.6576344041791784,-0.7177556970095842,0.598363372843127,3,73,False,19.21873807888913
-1.6861678836475191,-0.7301106936193758,0.3608266901840313,3,74,False,19.21873807888913
-1.3369724444397266,-0.5789090684424016,-1.3857811985122996,3,75,False,19.245441367208358
-0.5774383957348392,-0.2500308253531854,-0.7272694446822874,3,76,False,19.21873807888913
-0.6711912568451026,-0.2906258142139294,-0.6442044957643214,3,77,False,19.232089723048745
-0.49183795732981617,-0.2129658355238104,-0.5915247097022923,3,78,False,19.232089723048745
-0.6684737826100225,-0.28944914787013976,-0.09020667254601351,3,79,False,19.261463340199896
-0.6059718752031803,-0.26238582196297705,-0.796683760473489,3,80,False,19.232089723048745
-0.707877159018684,-0.30651080985509016,-0.6628809573961466,3,81,False,19.245441367208358
-0.6005369267330201,-0.2600324892753977,-1.0324625582115743,3,82,False,19.245441367208358
-0.5040665913876766,-0.21826083407086397,-1.4032864970422547,3,83,False,19.245441367208358
-0.7241820044291645,-0.3135708079178282,0.22096031913204864,3,84,False,19.245441367208358
-1.0529963868738563,-0.4559474355163798,1.512139378457625,3,85,False,19.27481498435951
-0.9116877266496913,-0.3947607856393163,1.4684582389475866,3,86,False,19.261463340199896
-1.15354293357182,-0.499484090236598,1.5984663100460905,3,87,False,19.261463340199896
-1.1956637842155615,-0.5177224185653382,1.588252363217217,3,88,False,19.28816662851912
-0.5937432411453198,-0.2570908234159235,-0.7812127001570773,3,89,False,19.261463340199896
-0.711953370371304,-0.30827580937077464,0.5181978815762877,3,90,False,19.27481498435951
-0.6412990402592216,-0.2776824844322429,0.4773288443107532,3,91,False,19.28816662851912
-0.7459217983098053,-0.3229841386681457,0.7216533803680686,3,92,False,19.27481498435951
-0.735051901369485,-0.318277473292987,-0.2706200176380245,3,93,False,19.28816662851912
-0.7173883188414643,-0.310629142058354,-0.7600949334125447,3,94,False,19.31754024567026
-0.6317878804364412,-0.273564152228979,-0.8413918279544825,3,95,False,19.34424353398947
-0.5720034472646791,-0.24767749266560604,0.5336698717501283,3,96,False,19.31754024567026
-0.6739087310801828,-0.2918024805577191,-0.5705170907807344,3,97,False,19.34424353398947
-0.7336931642519449,-0.3176891401210921,-0.5181978815762873,3,98,False,19.34424353398947
-0.6970072620783635,-0.30180414447993137,0.8884326906788229,3,99,False,19.33089188982987
-0.7622266437202859,-0.3300441367308838,1.0711448883447174,3,100,False,19.34424353398947
-0.737769375604565,-0.31945413963677666,-0.7328424721181943,3,101,False,19.31754024567026
-0.8057062314815674,-0.3488707982315187,0.5983633728431278,3,102,False,19.33089188982987
-0.6385815660241414,-0.2765058180884532,-0.12757149973111567,3,103,False,19.36026550698101
-0.6820611537854231,-0.2953324795890882,0.9631437016290986,3,104,False,19.36026550698101
-0.7201057930765444,-0.3118058084021437,0.5259907682098385,3,105,False,19.37361715114062
-0.7894013860710869,-0.3418108001687806,1.0165775715711507,3,106,False,19.34424353398947
-0.5774383957348392,-0.2500308253531854,0.2991816864215643,3,107,False,19.34424353398947
-0.7445630611922652,-0.32239580549625085,0.37193163904269705,3,108,False,19.33089188982987
-0.6793436795503429,-0.2941558132452985,0.7438632780853965,3,109,False,19.37361715114062
-0.736410638487025,-0.31886580646488183,0.9154977381172227,3,110,False,19.38696879530022
-0.7010834734309838,-0.30356914399561596,-0.6051247555108172,3,111,False,19.37361715114062
-0.5774383957348392,-0.2500308253531854,0.20170825183693894,3,112,False,19.38696879530022
-0.7105946332537639,-0.30768747619887976,0.9589100824456784,3,113,False,19.38696879530022
-0.7105946332537639,-0.30768747619887976,0.92873453678283,3,114,False,19.400320439459833
-0.737769375604565,-0.31945413963677666,0.41337890513217806,3,115,False,19.432364385442895
-0.6412990402592216,-0.2776824844322429,-0.9110427348516243,3,116,False,19.432364385442895
-0.6086893494382604,-0.26356248830676676,0.6869935507453651,3,117,False,19.41634241245137
-0.5027078542701365,-0.2176725008989691,-1.0711448883447174,3,118,False,19.41634241245137
-0.7608679066027458,-0.32945580355898896,0.6987378809749538,3,119,False,19.41634241245137
-0.767661592190446,-0.33239746941846315,1.1266809789840069,3,120,False,19.432364385442895
-0.6521689371995419,-0.28238914980740165,-0.7812127001570776,3,121,False,19.432364385442895
-0.764944117955366,-0.33122080307467344,0.4940822939093081,3,122,False,19.445716029602508
-0.624994194848741,-0.2706224863695048,0.6628809573961466,3,123,False,19.461738002594032
-0.7527154838975055,-0.3259258045276199,0.5412400352760525,3,124,False,19.445716029602508
-0.7853251747184666,-0.34004580065309603,1.0004403949932277,3,125,False,19.445716029602508
-0.6453752516118417,-0.27944748394792746,-0.9631437016290986,3,126,False,19.445716029602508
-0.6018956638505601,-0.26062082244729257,0.3827144991933429,3,127,False,19.461738002594032
-0.7173883188414643,-0.310629142058354,0.6314467078220596,3,128,False,19.475089646753645
-0.7038009476660637,-0.30474581033940557,-0.6567144888812874,3,129,False,19.475089646753645
-0.5529811276191183,-0.23944082825907823,-0.9715555967269432,3,130,False,19.475089646753645
-0.5407524935612579,-0.23414582971202466,0.4773288443107527,3,131,False,19.475089646753645
-0.6684737826100225,-0.28944914787013976,-0.8792258858354703,3,132,False,19.488441290913258
-0.5081428027402968,-0.2200258335865485,-1.0004403949932281,3,133,False,19.461738002594032
-0.6412990402592216,-0.2776824844322429,0.7759871384983702,3,134,False,19.488441290913258
-0.7296169528993248,-0.31592414060540763,-0.09020667254600089,3,135,False,19.475089646753645
-0.6698325197275626,-0.29003748104203464,-0.29918168642156123,3,136,False,19.475089646753645
-0.7730965406606063,-0.3347508021060425,0.38271449919334166,3,137,False,19.488441290913258
-0.764944117955366,-0.33122080307467344,0.3375224626680707,3,138,False,19.488441290913258
-0.792118860306167,-0.3429874665125703,0.1275714997311139,3,139,False,19.488441290913258
-0.653527674317082,-0.28297748297929654,-0.8792258858354703,3,140,False,19.50179293507287
-0.5570573389717385,-0.24120582777476277,-0.18041334509201692,3,141,False,19.488441290913258
-0.5692859730295989,-0.24650082632181633,-1.0324625582115747,3,142,False,19.517814908064395
-0.6874961022555832,-0.2976858122766675,-0.6928905992561498,3,143,False,19.50179293507287
-0.5285238595033974,-0.22885083116497107,-0.5776045313575159,3,144,False,19.50179293507287
-0.7255407415467046,-0.3141591410897231,-0.22096031913204864,3,145,False,19.517814908064395
-0.790760123188627,-0.34239913334067545,0.5776045313575155,3,146,False,19.50179293507287
-0.7894013860710869,-0.3418108001687806,0.8462135971020597,3,147,False,19.50179293507287
-0.5951019782628598,-0.2576791565878183,0.5915247097022919,3,148,False,19.531166552224008
-0.5556986018541984,-0.2406174946028679,0.5102859989244556,3,149,False,19.54451819638362
-0.7894013860710869,-0.3418108001687806,0.7159932664661298,3,150,False,19.54451819638362
-0.5760796586172992,-0.24944249218129053,-1.0442177289360002,3,151,False,19.54451819638362
-0.767661592190446,-0.33239746941846315,-0.5915247097022919,3,152,False,19.531166552224008
-0.6467339887293818,-0.28003581711982234,0.7600949334125447,3,153,False,19.54451819638362
-0.7894013860710869,-0.3418108001687806,1.2102495110216351,3,154,False,19.50179293507287
-0.7513567467799654,-0.32533747135572505,0.6869935507453637,3,155,False,19.488441290913258
-0.7418455869571852,-0.3212191391524612,1.0324625582115745,3,156,False,19.50179293507287
-0.7839664376009268,-0.3394574674812013,-0.4326160038092949,3,157,False,19.488441290913258
-0.6752674681977228,-0.29239081372961395,0.23866442215537706,3,158,False,19.50179293507287
-0.6888548393731233,-0.2982741454485624,-0.7272694446822883,3,159,False,19.50179293507287
-0.6508102000820019,-0.2818008166355068,-0.8413918279544821,3,160,False,19.517814908064395
-0.6711912568451026,-0.2906258142139294,0.7328424721181946,3,161,False,19.50179293507287
-0.6562451485521621,-0.2841541493230862,0.9503862681417137,3,162,False,19.54451819638362
-0.6956485249608235,-0.3012158113080366,0.2017082518369378,3,163,False,19.54451819638362
-0.6861373651380431,-0.2970974791047727,0.9715555967269435,3,164,False,19.54451819638362
-0.8070649685991075,-0.34945913140341356,0.7966837604734887,3,165,False,19.573891813534757
-0.764944117955366,-0.33122080307467344,-0.5412400352760525,3,166,False,19.573891813534757
-0.7038009476660637,-0.30474581033940557,0.8168561619339538,3,167,False,19.58724345769437
-0.5774383957348392,-0.2500308253531854,0.48577779836347196,3,168,False,19.58724345769437
-0.684778628020503,-0.2965091459328778,-0.4773288443107532,3,169,False,19.58724345769437
-0.5760796586172992,-0.24944249218129053,-1.1657271163932028,3,170,False,19.58724345769437
-0.7690203293079861,-0.332985802590358,-0.5846060540368688,3,171,False,19.573891813534757
-0.8233698140095881,-0.35651912946615166,0.8118600529140781,3,172,False,19.58724345769437
-0.6725499939626427,-0.2912141473858243,-0.9460955633024128,3,173,False,19.58724345769437
-0.5855908184400795,-0.25356082438455446,-0.9154977381172223,3,174,False,19.573891813534757
-0.7744552777781464,-0.3353391352779374,-0.4326160038092949,3,175,False,19.573891813534757
-0.629070406201361,-0.2723874858851893,0.7159932664661286,3,176,False,19.573891813534757
-0.8070649685991075,-0.34945913140341356,0.2017082518369378,3,177,False,19.573891813534757
-0.6643975712574024,-0.2876841483544552,0.5983633728431278,3,178,False,19.573891813534757
-0.5230889110332373,-0.22649749847739176,-0.32524478325362327,3,179,False,19.55786984054322
-0.5461874420314181,-0.23649916239960403,-0.4773288443107527,3,180,False,19.55786984054322
-0.6616800970223222,-0.2865074820106655,0.8792258858354706,3,181,False,19.573891813534757
-0.6154830350259606,-0.2665041541662409,-1.1445943592659689,3,182,False,19.60059510185397
-0.7133121074888441,-0.3088641425426695,-0.8462135971020608,3,183,False,19.55786984054322
-0.6616800970223222,-0.2865074820106655,-0.9287345367828305,3,184,False,19.573891813534757
-0.7975538087763272,-0.34534079920014965,-0.39320176966111753,3,185,False,19.616617074845507
-0.794836334541247,-0.34416413285635994,0.7328424721181936,3,186,False,19.60059510185397
-0.7771727520132266,-0.3365158016217271,0.5102859989244574,3,187,False,19.62996871900512
-0.629070406201361,-0.2723874858851893,-0.9154977381172227,3,188,False,19.60059510185397
-0.6426577773767617,-0.2782708176041378,-0.5022494966911427,3,189,False,19.60059510185397
-0.680702416667883,-0.2947441464171933,-0.967358792671894,3,190,False,19.616617074845507
-0.6766262053152629,-0.29297914690150884,0.738373437165862,3,191,False,19.616617074845507
-0.790760123188627,-0.34239913334067545,1.1338802917186654,3,192,False,19.616617074845507
-0.7798902262483065,-0.3376924679655167,1.1266809789840064,3,193,False,19.64332036316472
-0.6874961022555832,-0.2976858122766675,0.5022494966911442,3,194,False,19.62996871900512
-0.7622266437202859,-0.3300441367308838,-0.4773288443107532,3,195,False,19.62996871900512
-0.6236354577312009,-0.27003415319761,0.38271449919334166,3,196,False,19.60059510185397
-0.7133121074888441,-0.3088641425426695,0.855775636171101,3,197,False,19.64332036316472
-0.7092358961362241,-0.30709914302698504,-0.4857777983634715,3,198,False,19.62996871900512
-0.6576038856697021,-0.284742482494981,0.5705170907807348,3,199,False,19.64332036316472
-0.7336931642519449,-0.3176891401210921,1.1445943592659689,3,200,False,19.64332036316472
-0.5380350193261778,-0.23296916336823498,-1.0285143121692406,3,201,False,19.64332036316472
-0.6222767206136608,-0.2694458200257151,-0.9757343497608714,3,202,False,19.71541924162662
-0.680702416667883,-0.2947441464171933,0.8316644278823881,3,203,False,19.74212252994583
-0.7146708446063842,-0.30945247571456436,0.3827144991933429,3,204,False,19.71541924162662
-0.739128112722105,-0.3200424728086715,1.0004403949932283,3,205,False,19.69939726863508
-0.6711912568451026,-0.2906258142139294,-0.5633404894920034,3,206,False,19.71541924162662
-0.7065184219011439,-0.3059224766831953,-0.7600949334125447,3,207,False,19.69939726863508
-0.763585380837826,-0.33063246990277867,0.48577779836347246,3,208,False,19.71541924162662
-0.7432043240747253,-0.321807472324356,0.7812127001570776,3,209,False,19.71541924162662
-0.7309756900168647,-0.3165124737773024,0.5412400352760504,3,210,False,19.71541924162662
-0.6997247363134437,-0.3029808108237211,0.675044925336142,3,211,False,19.72877088578622
-0.7051596847836038,-0.30533414351130045,0.8510080467846539,3,212,False,19.72877088578622
-0.792118860306167,-0.3429874665125703,-0.18041334509201692,3,213,False,19.71541924162662
