2024-04-14 09:47:17, RPM2
2024-04-14 09:47:54, RPM1
2024-04-14 09:47:55, RPM1
2024-04-14 09:47:57, RPM1
2024-04-14 09:47:58, RPM1
2024-04-14 09:47:59, RPM2
2024-04-14 09:47:59, RPM2
2024-04-14 09:47:59, RPM2
2024-04-14 09:48:00, RPM2
2024-04-14 09:48:00, RPM2
2024-04-14 09:48:00, RPM2
2024-04-14 09:48:00, RPM1
2024-04-14 09:48:00, RPM2
2024-04-14 09:48:00, RPM2
2024-04-14 09:48:00, RPM1
2024-04-14 09:48:00, RPM2
2024-04-14 09:48:00, RPM2
2024-04-14 09:48:01, RPM2
2024-04-14 09:48:01, RPM2
2024-04-14 09:48:01, RPM2
2024-04-14 09:48:01, RPM2
2024-04-14 09:48:01, RPM1
2024-04-14 09:48:01, RPM2
2024-04-14 09:48:01, RPM2
2024-04-14 09:48:01, RPM1
2024-04-14 09:48:01, RPM2
2024-04-14 09:48:01, RPM2
2024-04-14 09:48:01, RPM2
2024-04-14 09:48:01, RPM2
2024-04-14 09:48:02, RPM2
2024-04-14 09:48:02, RPM2
2024-04-14 09:48:02, RPM1
2024-04-14 09:48:02, RPM2
2024-04-14 09:48:02, RPM2
2024-04-14 09:48:02, RPM1
2024-04-14 09:48:02, RPM2
2024-04-14 09:48:02, RPM2
2024-04-14 09:48:02, RPM2
2024-04-14 09:48:02, RPM2
2024-04-14 09:48:02, RPM2
2024-04-14 09:48:02, RPM2
2024-04-14 09:48:02, RPM2
2024-04-14 09:48:03, RPM1
2024-04-14 09:48:03, RPM2
2024-04-14 09:48:03, RPM2
2024-04-14 09:48:03, RPM1
2024-04-14 09:48:03, RPM2
2024-04-14 09:48:03, RPM2
2024-04-14 09:48:03, RPM2
2024-04-14 09:48:03, RPM2
2024-04-14 09:48:03, RPM2
2024-04-14 09:48:03, RPM2
2024-04-14 09:48:03, RPM1
2024-04-14 09:48:03, RPM1
2024-04-14 09:48:03, RPM2
2024-04-14 09:48:03, RPM2
2024-04-14 09:48:03, RPM2
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:04, RPM1
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:04, RPM1
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:04, RPM2
2024-04-14 09:48:05, RPM1
2024-04-14 09:48:05, RPM2
2024-04-14 09:48:05, RPM1
2024-04-14 09:48:05, RPM2
2024-04-14 09:48:05, RPM2
2024-04-14 09:48:05, RPM2
2024-04-14 09:48:05, RPM2
2024-04-14 09:48:05, RPM2
2024-04-14 09:48:05, RPM2
2024-04-14 09:48:05, RPM2
2024-04-14 09:48:05, RPM1
2024-04-14 09:48:05, RPM2
2024-04-14 09:48:05, RPM1
2024-04-14 09:48:05, RPM2
2024-04-14 09:48:05, RPM2
2024-04-14 09:48:06, RPM2
2024-04-14 09:48:06, RPM2
2024-04-14 09:48:06, RPM2
2024-04-14 09:48:06, RPM2
2024-04-14 09:48:06, RPM2
2024-04-14 09:48:06, RPM1
2024-04-14 09:48:06, RPM2
2024-04-14 09:48:06, RPM1
2024-04-14 09:48:06, RPM2
2024-04-14 09:48:06, RPM2
2024-04-14 09:48:06, RPM2
2024-04-14 09:48:07, RPM2
2024-04-14 09:48:07, RPM2
2024-04-14 09:48:07, RPM2
2024-04-14 09:48:07, RPM2
2024-04-14 09:48:07, RPM1
2024-04-14 09:48:07, RPM2
2024-04-14 09:48:07, RPM1
2024-04-14 09:48:07, RPM2
2024-04-14 09:48:08, RPM2
2024-04-14 09:48:08, RPM2
2024-04-14 09:48:08, RPM2
2024-04-14 09:48:08, RPM2
2024-04-14 09:48:08, RPM2
2024-04-14 09:48:08, RPM2
2024-04-14 09:48:08, RPM1
2024-04-14 09:48:08, RPM2
2024-04-14 09:48:08, RPM1
2024-04-14 09:48:08, RPM1
2024-04-14 09:48:08, RPM2
2024-04-14 09:48:09, RPM2
2024-04-14 09:48:09, RPM2
2024-04-14 09:48:09, RPM2
2024-04-14 09:48:09, RPM2
2024-04-14 09:48:09, RPM2
2024-04-14 09:48:09, RPM2
2024-04-14 09:48:09, RPM1
2024-04-14 09:48:09, RPM1
2024-04-14 09:48:09, RPM2
2024-04-14 09:48:09, RPM2
2024-04-14 09:48:09, RPM2
2024-04-14 09:48:09, RPM2
2024-04-14 09:48:10, RPM2
2024-04-14 09:48:10, RPM2
2024-04-14 09:48:10, RPM2
2024-04-14 09:48:10, RPM2
2024-04-14 09:48:10, RPM1
2024-04-14 09:48:10, RPM1
2024-04-14 09:48:10, RPM2
2024-04-14 09:48:10, RPM2
2024-04-14 09:48:10, RPM2
2024-04-14 09:48:10, RPM2
2024-04-14 09:48:10, RPM2
2024-04-14 09:48:10, RPM2
2024-04-14 09:48:10, RPM2
2024-04-14 09:48:11, RPM2
2024-04-14 09:48:11, RPM1
2024-04-14 09:48:11, RPM1
2024-04-14 09:48:11, RPM2
2024-04-14 09:48:11, RPM2
2024-04-14 09:48:11, RPM2
2024-04-14 09:48:11, RPM2
2024-04-14 09:48:11, RPM2
2024-04-14 09:48:11, RPM2
2024-04-14 09:48:11, RPM2
2024-04-14 09:48:11, RPM1
2024-04-14 09:48:11, RPM2
2024-04-14 09:48:12, RPM1
2024-04-14 09:48:12, RPM2
2024-04-14 09:48:12, RPM2
2024-04-14 09:48:12, RPM2
2024-04-14 09:48:12, RPM2
2024-04-14 09:48:12, RPM2
2024-04-14 09:48:12, RPM1
2024-04-14 09:48:12, RPM2
2024-04-14 09:48:12, RPM1
2024-04-14 09:48:12, RPM2
2024-04-14 09:48:12, RPM2
2024-04-14 09:48:13, RPM2
2024-04-14 09:48:13, RPM2
2024-04-14 09:48:13, RPM2
2024-04-14 09:48:13, RPM1
2024-04-14 09:48:13, RPM2
2024-04-14 09:48:13, RPM1
2024-04-14 09:48:13, RPM2
2024-04-14 09:48:13, RPM2
2024-04-14 09:48:13, RPM2
2024-04-14 09:48:13, RPM2
2024-04-14 09:48:13, RPM2
2024-04-14 09:48:13, RPM1
2024-04-14 09:48:13, RPM2
2024-04-14 09:48:14, RPM1
2024-04-14 09:48:14, RPM2
2024-04-14 09:48:14, RPM2
2024-04-14 09:48:14, RPM2
2024-04-14 09:48:14, RPM2
2024-04-14 09:48:14, RPM1
2024-04-14 09:48:14, RPM2
2024-04-14 09:48:14, RPM1
2024-04-14 09:48:14, RPM2
2024-04-14 09:48:14, RPM2
2024-04-14 09:48:14, RPM2
2024-04-14 09:48:14, RPM2
2024-04-14 09:48:15, RPM2
2024-04-14 09:48:15, RPM1
2024-04-14 09:48:15, RPM2
2024-04-14 09:48:15, RPM1
2024-04-14 09:48:15, RPM2
2024-04-14 09:48:15, RPM2
2024-04-14 09:48:15, RPM2
2024-04-14 09:48:15, RPM2
2024-04-14 09:48:15, RPM2
2024-04-14 09:48:15, RPM1
2024-04-14 09:48:15, RPM2
2024-04-14 09:48:15, RPM1
2024-04-14 09:48:15, RPM2
2024-04-14 09:48:15, RPM2
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:16, RPM1
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:16, RPM1
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:16, RPM1
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:16, RPM1
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:16, RPM2
2024-04-14 09:48:17, RPM2
2024-04-14 09:48:17, RPM2
2024-04-14 09:48:17, RPM2
2024-04-14 09:48:17, RPM1
2024-04-14 09:48:17, RPM2
2024-04-14 09:48:17, RPM1
2024-04-14 09:48:17, RPM2
2024-04-14 09:48:17, RPM2
2024-04-14 09:48:17, RPM2
2024-04-14 09:48:17, RPM2
2024-04-14 09:48:17, RPM2
2024-04-14 09:48:17, RPM1
2024-04-14 09:48:17, RPM2
2024-04-14 09:48:17, RPM1
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:18, RPM1
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:18, RPM1
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:18, RPM1
2024-04-14 09:48:18, RPM2
2024-04-14 09:48:19, RPM1
2024-04-14 09:48:19, RPM2
2024-04-14 09:48:19, RPM2
2024-04-14 09:48:19, RPM2
2024-04-14 09:48:19, RPM2
2024-04-14 09:48:19, RPM2
2024-04-14 09:48:19, RPM1
2024-04-14 09:48:19, RPM2
2024-04-14 09:48:19, RPM1
2024-04-14 09:48:19, RPM2
2024-04-14 09:48:19, RPM2
2024-04-14 09:48:19, RPM2
2024-04-14 09:48:19, RPM2
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:20, RPM1
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:20, RPM1
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:20, RPM1
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:20, RPM1
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:20, RPM2
2024-04-14 09:48:21, RPM2
2024-04-14 09:48:21, RPM1
2024-04-14 09:48:21, RPM2
2024-04-14 09:48:21, RPM1
2024-04-14 09:48:21, RPM2
2024-04-14 09:48:21, RPM2
2024-04-14 09:48:21, RPM2
2024-04-14 09:48:21, RPM2
