2024-04-13 02:12:33, 540, -26, -3923, -4, -19, -16, -276.0, 429.0, 837.5, 2.1114369501466275, 2.233626588465298, 57.81123028791186, 57.807644784859924, 122.75547212975015, 110.61579743251848
2024-04-13 02:12:33, 518, -42, -3916, 8, -19, -11, -288.0, 443.0, 820.5, 2.096774193548387, 2.233626588465298, 57.81123028791186, 57.807644784859924, 123.02841339675135, 112.29880429654968
2024-04-13 02:12:33, 467, -51, -3933, 7, -3, -21, -278.0, 422.0, 825.5, 2.09188660801564, 2.2434017595307916, 57.81123028791186, 57.807644784859924, 123.37560427565107, 113.50760954368496
2024-04-13 02:12:33, 457, -49, -3943, 16, -17, -13, -269.0, 449.0, 831.5, 2.0869990224828934, 2.2482893450635384, 57.81123028791186, 57.807644784859924, 120.92621015506724, 111.36746661639653
2024-04-13 02:12:33, 489, -77, -3947, 1, 8, -7, -284.0, 438.0, 870.5, 2.09188660801564, 2.2385141739980448, 57.81123028791186, 57.807644784859924, 122.95944894230557, 112.58223560547907
2024-04-13 02:12:33, 509, -104, -4024, 4, -4, -37, -274.0, 444.0, 820.5, 2.09188660801564, 2.2385141739980448, 57.81123028791186, 57.807644784859924, 121.67944567844525, 111.8167158283145
2024-04-13 02:12:33, 538, -55, -3940, 2, -13, -18, -280.0, 439.0, 816.5, 2.09188660801564, 2.2385141739980448, 57.81123028791186, 57.807644784859924, 122.53026878436185, 111.3508113755316
2024-04-13 02:12:34, 464, -38, -3924, 5, -9, -32, -300.0, 463.0, 850.5, 2.09188660801564, 2.2385141739980448, 57.81123028791186, 57.807644784859924, 122.94114574315594, 113.5479198081965
2024-04-13 02:12:34, 476, -41, -3931, 7, -16, 4, -302.0, 469.0, 868.5, 2.096774193548387, 2.233626588465298, 57.81123028791186, 57.807644784859924, 122.77842644235636, 113.03407583303805
2024-04-13 02:12:34, 464, -33, -3937, 25, -3, -5, -337.0, 463.0, 914.5, 2.09188660801564, 2.2189638318670575, 57.81123028791186, 57.807644784859924, 126.04944134376835, 116.57798596402773
2024-04-13 02:12:34, 472, -25, -3936, 4, -5, -13, -365.0, 454.0, 938.5, 2.1065493646138806, 2.2385141739980448, 46.65161900750702, 57.807644784859924, 128.79805517497599, 119.2387731456132
2024-04-13 02:12:34, 479, -52, -3930, 12, 0, -28, -354.0, 474.0, 969.5, 2.09188660801564, 2.2385141739980448, 46.65161900750702, 57.807644784859924, 126.75367918553147, 116.94022867086537
2024-04-13 02:12:34, 429, 18, -3920, 5, -13, -17, -298.0, 491.0, 886.5, 2.096774193548387, 2.2385141739980448, 46.65161900750702, 57.807644784859924, 121.25459555442409, 111.97223289124443
2024-04-13 02:12:34, 477, -30, -3901, 21, -17, -18, -302.0, 475.0, 897.5, 2.096774193548387, 2.2434017595307916, 46.65161900750702, 57.807644784859924, 122.44777120773563, 112.19071625534875
2024-04-13 02:12:34, 471, -31, -3932, 12, 3, -16, -305.0, 455.0, 870.5, 2.101661779081134, 2.233626588465298, 46.65161900750702, 57.807644784859924, 123.8351198224514, 113.98856627508523
2024-04-13 02:12:35, 458, -32, -3929, 7, -11, -24, -329.0, 475.0, 897.5, 2.101661779081134, 2.2385141739980448, 46.65161900750702, 57.807644784859924, 124.70769638994629, 115.49288789480275
2024-04-13 02:12:35, 478, -37, -3941, 10, -10, -23, -362.0, 483.0, 951.5, 2.101661779081134, 2.228739002932551, 77.30521581932706, 57.807644784859924, 126.85091296147814, 117.32949912044525
2024-04-13 02:12:35, 496, -44, -3922, 18, -1, -12, -331.0, 483.0, 893.5, 2.0821114369501466, 2.2385141739980448, 77.30521581932706, 57.807644784859924, 124.42284900352041, 114.59322776759235
2024-04-13 02:12:35, 484, -43, -3927, 12, -8, -12, -304.0, 463.0, 890.5, 2.0869990224828934, 2.228739002932551, 229.15666007705386, 57.807644784859924, 123.28840114012989, 113.05945490826629
2024-04-13 02:12:35, 479, -23, -3951, 4, -16, -20, -296.0, 452.0, 862.5, 2.0821114369501466, 2.2385141739980448, 229.15666007705386, 57.807644784859924, 123.2194762230846, 113.04229231255461
2024-04-13 02:12:35, 483, -54, -3940, 15, -12, -12, -304.0, 474.0, 888.5, 2.09188660801564, 2.233626588465298, 229.15666007705386, 57.807644784859924, 122.67409123394155, 112.7685068352832
2024-04-13 02:12:35, 585, 59, -3846, 114, -44, -8, -328.0, 480.0, 973.5, 2.09188660801564, 2.233626588465298, 153.95189810694, 57.807644784859924, 124.34609740006152, 109.7507397952797
2024-04-13 02:12:36, 537, -57, -3953, -15, -5, -26, -320.0, 486.0, 922.5, 2.09188660801564, 2.2385141739980448, 153.95189810694, 57.807644784859924, 123.36235453432151, 112.22526001937099
2024-04-13 02:12:36, 541, -70, -3902, 8, -5, -13, -282.0, 446.0, 914.5, 2.09188660801564, 2.233626588465298, 231.43583923897668, 57.807644784859924, 122.30463526142705, 109.71873652971219
2024-04-13 02:12:36, 448, 21, -3941, 26, -2, -31, -289.0, 453.0, 888.5, 2.101661779081134, 2.233626588465298, 231.43583923897668, 57.807644784859924, 122.53661707487443, 112.19385290660885
2024-04-13 02:12:36, 480, -95, -3947, 7, 8, -21, -295.0, 484.0, 868.5, 2.09188660801564, 2.233626588465298, 231.43583923897668, 57.807644784859924, 121.36248017981077, 112.13436657981448
2024-04-13 02:12:36, 460, -5, -3940, 13, -11, -40, -321.0, 483.0, 912.5, 2.09188660801564, 2.2434017595307916, 231.43583923897668, 57.807644784859924, 123.60786416844728, 113.85150625652169
